MSG	892615 TRIAL 16 START
MSG	893257 RECCFG P 500 2 1 
MSG	893257 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	893258 !MODE RECORD P 500 2 1
START	893270 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
893798	  983.2	  538.2	  316.0	.
893800	  983.3	  538.9	  316.0	.
893802	  983.5	  539.6	  314.0	.
893804	  984.4	  539.5	  312.0	.
893806	  985.2	  539.0	  312.0	.
893808	  985.0	  538.7	  310.0	.
893810	  985.1	  538.4	  309.0	.
893812	  984.9	  538.8	  308.0	.
893814	  985.3	  538.8	  306.0	.
893816	  984.8	  539.0	  306.0	.
893818	  984.3	  539.0	  306.0	.
893820	  984.3	  538.9	  305.0	.
893822	  984.2	  538.7	  304.0	.
893824	  984.9	  538.7	  302.0	.
893826	  984.1	  538.9	  302.0	.
893828	  983.9	  538.8	  302.0	.
893830	  984.1	  539.0	  300.0	.
893832	  983.8	  539.1	  299.0	.
893834	  983.4	  539.1	  299.0	.
893836	  984.1	  539.1	  298.0	.
893838	  984.8	  538.9	  297.0	.
893840	  984.6	  538.9	  297.0	.
893842	  984.6	  539.7	  297.0	.
893844	  984.6	  540.0	  294.0	.
893846	  986.0	  539.8	  293.0	.
893848	  985.7	  539.8	  292.0	.
893850	  985.8	  540.9	  292.0	.
893852	  985.9	  541.2	  292.0	.
893854	  985.1	  541.0	  292.0	.
893856	  985.6	  540.7	  292.0	.
893858	  986.3	  540.7	  290.0	.
893860	  986.7	  540.7	  289.0	.
893862	  986.9	  540.7	  289.0	.
893864	  987.0	  540.3	  288.0	.
893866	  986.9	  540.4	  288.0	.
893868	  986.6	  540.5	  286.0	.
893870	  986.5	  541.1	  286.0	.
893872	  986.3	  540.9	  286.0	.
893874	  986.0	  541.0	  286.0	.
893876	  985.5	  540.8	  286.0	.
893878	  985.7	  541.2	  286.0	.
893880	  985.7	  541.5	  284.0	.
893882	  986.3	  541.8	  284.0	.
893884	  986.4	  541.0	  284.0	.
893886	  986.7	  540.2	  283.0	.
893888	  987.9	  540.4	  283.0	.
893890	  988.2	  540.5	  283.0	.
893892	  987.8	  540.7	  283.0	.
893894	  988.8	  540.6	  283.0	.
893896	  988.6	  540.7	  283.0	.
893898	  988.7	  542.0	  282.0	.
893900	  988.9	  541.8	  281.0	.
893902	  989.4	  541.4	  281.0	.
893904	  989.7	  541.0	  281.0	.
893906	  990.1	  540.5	  281.0	.
893908	  991.0	  539.6	  281.0	.
893910	  992.1	  539.6	  280.0	.
893912	  993.1	  539.3	  279.0	.
893914	  994.4	  538.9	  279.0	.
893916	  994.1	  539.4	  279.0	.
893918	  994.7	  539.7	  277.0	.
893920	  994.5	  539.5	  275.0	.
893922	  994.7	  539.9	  274.0	.
893924	  995.7	  539.4	  274.0	.
893926	  995.9	  539.8	  274.0	.
893928	  995.6	  539.2	  274.0	.
893930	  996.1	  538.5	  274.0	.
893932	  996.3	  538.6	  273.0	.
893934	  996.7	  538.6	  272.0	.
893936	  996.6	  539.0	  270.0	.
893938	  996.5	  538.7	  270.0	.
893940	  996.3	  538.6	  270.0	.
893942	  996.2	  538.6	  270.0	.
893944	  995.9	  538.4	  270.0	.
893946	  995.9	  538.1	  269.0	.
893948	  995.7	  538.9	  269.0	.
893950	  996.7	  539.5	  269.0	.
893952	  996.9	  541.5	  269.0	.
893954	  997.1	  542.8	  269.0	.
893956	  996.2	  543.4	  269.0	.
893958	  996.0	  544.0	  269.0	.
893960	  995.9	  544.5	  269.0	.
893962	  995.9	  544.6	  269.0	.
893964	  995.4	  544.3	  269.0	.
893966	  995.0	  544.2	  268.0	.
893968	  995.1	  544.8	  268.0	.
893970	  995.3	  545.4	  268.0	.
893972	  995.5	  546.9	  268.0	.
893974	  995.2	  546.3	  267.0	.
