MSG	797115 TRIAL 5 START
MSG	799818 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.53 deg.  -9.1,-16.8 pix.
MSG	800577 RECCFG P 500 2 1 
MSG	800577 GAZE_COORDS 0.00 0.00 1919.00 1079.00
START	800578 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
MSG	800578 !MODE RECORD P 500 2 1
801268	  977.7	  551.1	  300.0	.
801270	  977.4	  550.7	  299.0	.
801272	  977.1	  550.4	  299.0	.
801274	  977.7	  550.2	  299.0	.
801276	  978.3	  551.0	  298.0	.
801278	  978.4	  550.0	  298.0	.
801280	  978.1	  550.5	  298.0	.
801282	  977.8	  550.6	  298.0	.
801284	  977.5	  550.8	  298.0	.
801286	  977.4	  550.7	  297.0	.
801288	  977.7	  550.5	  297.0	.
801290	  977.5	  551.7	  297.0	.
801292	  977.5	  551.5	  298.0	.
801294	  977.4	  551.2	  298.0	.
801296	  977.4	  551.9	  294.0	.
801298	  977.3	  551.8	  294.0	.
801300	  977.9	  552.2	  294.0	.
801302	  978.0	  551.6	  294.0	.
801304	  977.9	  551.2	  294.0	.
801306	  978.1	  552.1	  294.0	.
801308	  978.3	  552.3	  293.0	.
801310	  978.3	  552.5	  292.0	.
801312	  978.6	  553.1	  291.0	.
801314	  978.9	  553.6	  291.0	.
801316	  978.5	  553.6	  291.0	.
801318	  978.7	  553.4	  291.0	.
801320	  978.2	  554.3	  291.0	.
801322	  978.9	  555.0	  290.0	.
801324	  979.2	  554.8	  290.0	.
801326	  979.3	  554.4	  289.0	.
801328	  978.6	  553.5	  288.0	.
801330	  978.0	  554.2	  288.0	.
801332	  977.7	  554.9	  289.0	.
801334	  977.8	  553.6	  289.0	.
801336	  977.8	  553.4	  289.0	.
801338	  977.8	  553.1	  289.0	.
801340	  978.0	  554.3	  289.0	.
801342	  978.2	  555.4	  287.0	.
801344	  980.1	  554.9	  285.0	.
801346	  980.5	  554.7	  284.0	.
801348	  980.3	  554.7	  284.0	.
801350	  979.9	  554.7	  284.0	.
801352	  980.1	  554.8	  283.0	.
801354	  980.2	  554.7	  283.0	.
801356	  979.9	  553.7	  281.0	.
801358	  979.9	  552.4	  281.0	.
801360	  979.5	  552.7	  281.0	.
801362	  979.2	  552.7	  281.0	.
801364	  979.1	  552.7	  281.0	.
801366	  979.7	  553.6	  281.0	.
801368	  980.4	  553.6	  277.0	.
801370	  980.2	  553.2	  277.0	.
801372	  980.0	  553.1	  277.0	.
801374	  979.8	  553.0	  278.0	.
801376	  979.5	  552.2	  278.0	.
801378	  978.7	  552.3	  277.0	.
801380	  978.6	  552.3	  276.0	.
801382	  978.6	  552.3	  276.0	.
801384	  979.1	  552.6	  276.0	.
801386	  978.2	  551.8	  276.0	.
801388	  978.8	  551.0	  276.0	.
801390	  979.0	  550.4	  276.0	.
801392	  979.4	  550.7	  275.0	.
801394	  980.2	  550.8	  274.0	.
801396	  981.1	  550.9	  274.0	.
801398	  980.8	  550.6	  273.0	.
801400	  980.7	  550.6	  273.0	.
801402	  980.1	  550.6	  272.0	.
801404	  979.6	  550.8	  271.0	.
801406	  978.9	  550.4	  271.0	.
801408	  979.5	  550.9	  271.0	.
801410	  980.0	  551.3	  270.0	.
801412	  980.6	  552.5	  270.0	.
801414	  980.8	  552.9	  270.0	.
801416	  981.0	  553.2	  269.0	.
801418	  981.6	  553.0	  269.0	.
801420	  982.0	  553.2	  269.0	.
801422	  982.3	  553.2	  269.0	.
801424	  982.4	  553.6	  268.0	.
801426	  982.3	  554.5	  267.0	.
801428	  982.1	  555.3	  267.0	.
801430	  982.2	  555.8	  267.0	.
801432	  982.2	  556.4	  267.0	.
801434	  982.1	  557.1	  266.0	.
801436	  982.2	  557.8	  265.0	.
801438	  982.5	  560.3	  264.0	.
801440	  982.9	  560.7	  264.0	.
801442	  982.8	  560.3	  264.0	.
801444	  982.8	  559.8	  264.0	.
801446	  982.8	  560.3	  267.0	.
801448	  982.5	  560.1	  267.0	.
801450	  982.5	  560.4	  267.0	.
801452	  982.7	  560.2	  267.0	.
801454	  982.3	  560.2	  267.0	.
801456	  982.3	  559.8	  267.0	.
801458	  982.4	  562.1	  265.0	.
801460	  982.6	  564.2	  263.0	.
801462	  982.8	  566.0	  262.0	.
801464	  983.0	  567.7	  261.0	.
801466	  983.0	  567.0	  260.0	.
801468	  982.8	  566.2	  260.0	.
801470	  982.7	  566.6	  260.0	.
