MSG	760767 TRIAL 2 START
MSG	763964 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.90 deg.  35.4,-2.8 pix.
MSG	764722 RECCFG P 500 2 1 
MSG	764722 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	764723 !MODE RECORD P 500 2 1
START	764724 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
765526	  987.3	  575.6	  266.0	.
765528	  987.0	  575.0	  266.0	.
765530	  986.8	  575.5	  266.0	.
765532	  986.8	  575.5	  266.0	.
765534	  986.4	  575.6	  266.0	.
765536	  985.9	  575.3	  265.0	.
765538	  985.0	  575.2	  265.0	.
765540	  984.0	  575.2	  265.0	.
765542	  983.8	  575.4	  264.0	.
765544	  983.6	  575.5	  264.0	.
765546	  983.6	  575.4	  262.0	.
765548	  983.7	  575.1	  261.0	.
765550	  983.8	  575.1	  261.0	.
765552	  984.1	  575.0	  261.0	.
765554	  983.8	  575.0	  262.0	.
765556	  984.0	  574.8	  263.0	.
765558	  983.2	  574.4	  263.0	.
765560	  983.3	  573.8	  262.0	.
765562	  983.0	  572.7	  262.0	.
765564	  983.3	  571.5	  261.0	.
765566	  983.5	  571.4	  261.0	.
765568	  983.6	  571.4	  261.0	.
765570	  983.5	  570.7	  261.0	.
765572	  984.0	  571.1	  261.0	.
765574	  984.2	  571.4	  261.0	.
765576	  984.2	  571.1	  260.0	.
765578	  984.1	  570.8	  260.0	.
765580	  984.5	  570.6	  260.0	.
765582	  984.6	  570.3	  260.0	.
765584	  984.5	  569.9	  260.0	.
765586	  984.5	  569.4	  260.0	.
765588	  984.6	  570.1	  260.0	.
765590	  984.6	  570.7	  259.0	.
765592	  984.6	  570.7	  259.0	.
765594	  984.6	  570.7	  259.0	.
765596	  984.8	  570.1	  259.0	.
765598	  986.2	  569.9	  257.0	.
765600	  986.3	  570.1	  255.0	.
765602	  986.3	  570.3	  255.0	.
765604	  986.3	  570.3	  255.0	.
765606	  986.9	  570.1	  255.0	.
765608	  986.5	  569.2	  256.0	.
765610	  986.1	  569.2	  257.0	.
765612	  986.0	  569.2	  257.0	.
765614	  986.3	  570.2	  258.0	.
765616	  986.3	  571.1	  258.0	.
765618	  986.3	  570.8	  258.0	.
765620	  986.5	  571.2	  258.0	.
765622	  986.2	  571.8	  257.0	.
765624	  985.9	  572.2	  257.0	.
765626	  986.0	  572.7	  257.0	.
765628	  985.7	  572.1	  257.0	.
765630	  986.1	  572.6	  257.0	.
765632	  986.1	  572.7	  256.0	.
765634	  986.2	  573.0	  256.0	.
765636	  987.4	  571.8	  255.0	.
765638	  988.1	  572.1	  254.0	.
765640	  988.6	  572.2	  254.0	.
765642	  988.6	  572.0	  254.0	.
765644	  988.5	  572.6	  254.0	.
765646	  989.1	  572.1	  254.0	.
765648	  988.5	  571.5	  253.0	.
765650	  988.4	  571.1	  253.0	.
765652	  988.4	  571.0	  253.0	.
765654	  988.6	  571.1	  253.0	.
765656	  988.6	  570.8	  253.0	.
765658	  988.7	  570.7	  252.0	.
765660	  990.6	  570.7	  252.0	.
765662	  990.5	  569.6	  253.0	.
765664	  990.3	  568.5	  253.0	.
765666	  990.5	  569.1	  252.0	.
765668	  990.5	  568.8	  252.0	.
765670	  990.6	  569.2	  252.0	.
765672	  990.6	  569.4	  252.0	.
765674	  990.8	  569.4	  252.0	.
765676	  990.8	  569.3	  251.0	.
765678	  991.8	  569.0	  251.0	.
765680	  991.9	  567.9	  251.0	.
765682	  991.9	  567.2	  252.0	.
765684	  991.9	  566.5	  252.0	.
765686	  991.9	  566.4	  252.0	.
765688	  991.3	  566.6	  252.0	.
765690	  990.6	  566.8	  252.0	.
765692	  990.2	  567.4	  250.0	.
765694	  990.4	  567.6	  249.0	.
765696	  990.5	  567.9	  249.0	.
765698	  990.5	  568.9	  252.0	.
765700	  991.1	  569.8	  252.0	.
765702	  990.5	  569.4	  252.0	.
765704	  989.9	  569.0	  251.0	.
765706	  990.4	  568.4	  251.0	.
765708	  989.3	  568.5	  251.0	.
765710	  988.2	  569.1	  251.0	.
765712	  987.2	  569.3	  252.0	.
765714	  986.2	  569.3	  252.0	.
765716	  986.4	  569.1	  253.0	.
765718	  986.5	  569.3	  253.0	.
765720	  987.0	  569.5	  253.0	.
765722	  986.6	  568.6	  252.0	.
765724	  987.5	  568.3	  252.0	.
765726	  987.2	  568.1	  253.0	.
765728	  987.0	  568.4	  253.0	.
765730	  985.7	  568.7	  253.0	.
765732	  984.9	  568.9	  253.0	.
765734	  985.2	  568.2	  253.0	.
765736	  985.1	  568.2	  251.0	.
765738	  984.9	  568.5	  251.0	.
765740	  985.4	  566.6	  251.0	.
765742	  986.1	  566.7	  249.0	.
765744	  988.3	  566.2	  247.0	.
765746	  988.1	  566.1	  247.0	.
765748	  988.1	  566.0	  249.0	.
765750	  987.6	  566.0	  249.0	.
765752	  987.2	  566.2	  249.0	.
765754	  986.6	  564.6	  249.0	.
765756	  986.3	  563.0	  248.0	.
765758	  986.0	  563.3	  248.0	.
765760	  985.1	  563.7	  249.0	.
765762	  985.1	  564.3	  250.0	.
765764	  985.3	  564.7	  252.0	.
765766	  984.6	  565.3	  252.0	.
765768	  985.7	  563.8	  252.0	.
765770	  985.5	  563.3	  252.0	.
765772	  985.4	  563.2	  252.0	.
765774	  985.5	  563.6	  252.0	.
765776	  985.7	  563.9	  252.0	.
765778	  985.8	  564.0	  252.0	.
765780	  985.1	  565.8	  252.0	.
765782	  984.1	  566.5	  251.0	.
765784	  983.7	  567.1	  251.0	.
765786	  983.2	  568.1	  251.0	.
765788	  983.4	  568.5	  253.0	.
765790	  983.5	  568.8	  253.0	.
765792	  983.1	  569.2	  253.0	.
765794	  982.8	  568.0	  253.0	.
765796	  982.7	  568.0	  252.0	.
765798	  982.5	  568.2	  252.0	.
765800	  982.4	  568.4	  252.0	.
765802	  983.3	  568.5	  252.0	.
765804	  982.0	  568.8	  252.0	.
765806	  980.6	  569.2	  253.0	.
765808	  980.7	  569.6	  254.0	.
765810	  980.8	  570.0	  254.0	.
765812	  981.3	  570.1	  253.0	.
765814	  981.4	  570.7	  253.0	.
765816	  981.9	  570.2	  253.0	.
765818	  982.5	  570.7	  254.0	.
765820	  984.6	  570.9	  256.0	.
765822	  984.3	  571.3	  257.0	.
765824	  984.3	  570.9	  258.0	.
765826	  984.3	  571.2	  258.0	.
765828	  982.9	  571.7	  258.0	.
765830	  983.0	  571.3	  258.0	.
765832	  983.1	  571.0	  258.0	.
765834	  983.2	  570.3	  257.0	.
765836	  983.2	  569.4	  257.0	.
765838	  983.8	  569.4	  257.0	.
765840	  983.7	  569.5	  256.0	.
765842	  983.7	  569.9	  256.0	.
765844	  984.2	  568.6	  256.0	.
765846	  984.6	  567.3	  256.0	.
765848	  984.3	  568.6	  257.0	.
765850	  983.9	  568.8	  257.0	.
765852	  984.1	  568.4	  257.0	.
765854	  984.3	  568.0	  257.0	.
765856	  985.0	  565.8	  258.0	.
765858	  985.0	  565.8	  258.0	.
765860	  985.2	  567.0	  258.0	.
765862	  984.8	  568.2	  258.0	.
765864	  984.4	  568.8	  257.0	.
765866	  984.0	  569.4	  257.0	.
765868	  984.1	  568.7	  257.0	.
765870	  983.4	  568.8	  257.0	.
765872	  982.6	  568.9	  257.0	.
765874	  982.7	  569.0	  257.0	.
765876	  982.8	  569.1	  257.0	.
765878	  983.2	  569.5	  257.0	.
765880	  983.6	  569.9	  258.0	.
765882	  984.0	  570.4	  257.0	.
765884	  984.1	  570.4	  258.0	.
765886	  984.1	  570.4	  258.0	.
765888	  983.7	  570.4	  259.0	.
765890	  983.4	  571.4	  260.0	.
765892	  983.0	  571.4	  260.0	.
765894	  983.0	  571.2	  260.0	.
765896	  982.9	  570.0	  261.0	.
765898	  982.9	  570.0	  261.0	.
765900	  982.8	  570.2	  260.0	.
765902	  983.3	  570.2	  260.0	.
765904	  983.2	  570.1	  260.0	.
765906	  983.1	  571.2	  260.0	.
765908	  982.8	  571.2	  260.0	.
765910	  982.8	  571.1	  260.0	.
765912	  982.7	  569.9	  261.0	.
765914	  982.7	  569.9	  261.0	.
765916	  982.7	  569.9	  261.0	.
765918	  983.3	  569.5	  261.0	.
765920	  983.5	  569.5	  261.0	.
765922	  983.6	  569.2	  261.0	.
765924	  983.4	  569.3	  262.0	.
765926	  984.2	  569.2	  262.0	.
765928	  985.0	  569.2	  261.0	.
765930	  985.4	  569.2	  261.0	.
765932	  984.9	  569.1	  261.0	.
765934	  984.9	  568.8	  261.0	.
765936	  984.7	  568.2	  262.0	.
765938	  984.9	  568.6	  262.0	.
765940	  985.1	  568.5	  262.0	.
765942	  984.5	  568.9	  262.0	.
765944	  984.1	  568.6	  261.0	.
765946	  983.7	  568.2	  261.0	.
765948	  983.1	  568.2	  261.0	.
765950	  983.8	  567.8	  261.0	.
765952	  984.4	  566.6	  262.0	.
765954	  985.4	  566.1	  262.0	.
765956	  985.8	  566.2	  262.0	.
765958	  984.9	  566.5	  261.0	.
765960	  984.1	  566.6	  261.0	.
765962	  983.7	  567.2	  260.0	.
765964	  983.8	  567.4	  260.0	.
765966	  983.9	  567.5	  260.0	.
765968	  983.8	  567.0	  261.0	.
765970	  983.8	  567.9	  261.0	.
765972	  983.8	  568.2	  261.0	.
765974	  983.8	  568.2	  261.0	.
765976	  983.8	  568.2	  261.0	.
765978	  984.6	  568.1	  262.0	.
765980	  984.8	  567.9	  264.0	.
765982	  984.9	  568.5	  264.0	.
765984	  984.9	  568.2	  264.0	.
765986	  984.8	  567.9	  263.0	.
765988	  984.6	  567.8	  263.0	.
765990	  984.3	  567.7	  263.0	.
765992	  983.8	  567.2	  263.0	.
765994	  983.2	  567.2	  263.0	.
765996	  982.8	  567.3	  263.0	.
765998	  982.9	  567.0	  262.0	.
766000	  983.1	  567.2	  263.0	.
