MSG	884554 TRIAL 15 START
MSG	886386 DRIFTCORRECT L LEFT  at 960,540  OFFSET 0.43 deg.  -14.3,8.2 pix.
MSG	887145 RECCFG P 500 2 1 
MSG	887145 GAZE_COORDS 0.00 0.00 1919.00 1079.00
START	887146 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RATE	 500.00	TRACKING	P	FILTER	2
MSG	887146 !MODE RECORD P 500 2 1
887506	  959.4	  531.8	  417.0	.
887508	  959.4	  531.9	  419.0	.
887510	  957.2	  531.9	  419.0	.
887512	  954.9	  531.9	  419.0	.
887514	  954.3	  531.8	  419.0	.
887516	  954.1	  531.7	  418.0	.
887518	  954.9	  530.7	  417.0	.
887520	  956.0	  530.4	  416.0	.
887522	  958.2	  531.0	  415.0	.
887524	  957.8	  530.8	  415.0	.
887526	  957.3	  531.5	  415.0	.
887528	  956.2	  531.1	  414.0	.
887530	  955.0	  530.8	  413.0	.
887532	  955.8	  530.2	  412.0	.
887534	  956.0	  529.7	  407.0	.
887536	  956.3	  528.5	  407.0	.
887538	  957.3	  528.7	  407.0	.
887540	  957.3	  528.7	  406.0	.
887542	  956.6	  528.7	  406.0	.
887544	  957.0	  528.9	  406.0	.
887546	  956.2	  528.3	  406.0	.
887548	  956.3	  527.5	  400.0	.
887550	  956.3	  528.8	  400.0	.
887552	  956.3	  528.7	  400.0	.
887554	  956.1	  528.6	  400.0	.
887556	  956.0	  526.9	  399.0	.
887558	  955.5	  526.6	  396.0	.
887560	  956.1	  526.1	  394.0	.
887562	  956.5	  525.0	  394.0	.
887564	  956.0	  524.7	  394.0	.
887566	  956.0	  524.3	  394.0	.
887568	  956.1	  524.9	  394.0	.
887570	  956.7	  525.5	  391.0	.
887572	  956.7	  525.5	  389.0	.
887574	  956.6	  525.3	  388.0	.
887576	  956.7	  526.1	  387.0	.
887578	  956.7	  526.4	  386.0	.
887580	  956.8	  526.5	  385.0	.
887582	  957.3	  526.5	  382.0	.
887584	  957.6	  526.0	  382.0	.
887586	  957.8	  526.3	  380.0	.
887588	  958.1	  526.6	  378.0	.
887590	  958.3	  527.6	  375.0	.
887592	  958.3	  527.0	  375.0	.
887594	  958.3	  528.0	  374.0	.
887596	  958.4	  529.0	  374.0	.
887598	  958.3	  529.0	  371.0	.
887600	  958.3	  529.0	  370.0	.
887602	  957.8	  528.4	  368.0	.
887604	  957.9	  528.4	  368.0	.
887606	  957.9	  529.3	  369.0	.
887608	  958.3	  528.1	  369.0	.
887610	  958.3	  528.4	  368.0	.
887612	  958.4	  528.6	  365.0	.
887614	  958.7	  528.3	  365.0	.
887616	  959.0	  528.8	  365.0	.
887618	  959.2	  529.5	  364.0	.
887620	  959.3	  529.9	  359.0	.
887622	  960.2	  530.3	  356.0	.
887624	  961.2	  532.6	  356.0	.
887626	  961.0	  535.2	  351.0	.
887628	  960.6	  535.1	  350.0	.
887630	  960.4	  536.7	  349.0	.
887632	  960.1	  536.5	  347.0	.
887634	  960.5	  536.3	  345.0	.
887636	  961.0	  537.7	  344.0	.
887638	  962.1	  539.1	  343.0	.
887640	  963.2	  540.0	  340.0	.
887642	  963.5	  541.0	  337.0	.
887644	  963.6	  543.7	  335.0	.
887646	  963.6	  543.8	  334.0	.
887648	  963.6	  543.8	  333.0	.
887650	  963.5	  542.7	  333.0	.
887652	  962.4	  541.6	  330.0	.
887654	  962.1	  541.1	  330.0	.
887656	  962.0	  542.8	  329.0	.
887658	  959.8	  541.9	  328.0	.
887660	  958.9	  542.1	  327.0	.
887662	  957.9	  539.8	  326.0	.
887664	  957.7	  537.4	  326.0	.
887666	  958.2	  537.0	  321.0	.
887668	  958.7	  536.6	  319.0	.
887670	  958.7	  535.8	  318.0	.
887672	  959.1	  535.4	  318.0	.
887674	  959.5	  535.0	  318.0	.
887676	  959.4	  532.2	  314.0	.
887678	  959.1	  532.2	  314.0	.
887680	  959.3	  532.1	  313.0	.
887682	  959.4	  532.2	  313.0	.
887684	  960.0	  532.1	  311.0	.
887686	  961.0	  531.7	  310.0	.
887688	  961.6	  531.4	  308.0	.
